rollno,register_sem,schedule_sem,subno,grade1,date_of_entry1,grade2,date_of_entry2,sub_type
1901EE17,5,5,EE381,,3/22/2021 12:30:08,,3/22/2021 12:30:08,CORE
2012MA18,3,3,MA529,,3/22/2021 21:27:17,,3/22/2021 21:27:17,Elective - I
1901EE18,5,5,CS384,,3/22/2021 21:59:39,,3/22/2021 21:59:39,Open Elective
1801ME61,7,7,ME512,,7/23/2021 01:59:35,,7/23/2021 01:59:35,Department Elective - II
1901EE18,5,5,EE330,,3/22/2021 21:59:39,,3/22/2021 21:59:39,CORE
2012MA18,3,3,MA521,,3/22/2021 21:27:17,,3/22/2021 21:27:17,CORE
1901EE18,5,5,EE331,,3/22/2021 21:59:39,,3/22/2021 21:59:39,CORE
1801ME61,7,7,PH401,,7/23/2021 01:59:35,,7/23/2021 01:59:35,Open Elective - III
1901EE18,5,5,EE350,,3/22/2021 21:59:39,,3/22/2021 21:59:39,CORE
2012MA17,3,3,MA525,,3/25/2021 19:23:55,,3/25/2021 19:23:55,CORE
2001MM29,3,3,HS201,,7/23/2021 16:45:41,,7/23/2021 16:45:41,HSS Elective - I
2001MM29,3,3,MA201,,7/23/2021 16:45:41,,7/23/2021 16:45:41,CORE
2001MM29,3,3,MM201,,7/23/2021 16:45:41,,7/23/2021 16:45:41,CORE
2001MM29,3,3,MM203,,7/23/2021 16:45:41,,7/23/2021 16:45:41,CORE
2001MM29,3,3,MM205,,7/23/2021 16:45:41,,7/23/2021 16:45:41,CORE
1901EE18,5,5,EE381,,3/22/2021 21:59:39,,3/22/2021 21:59:39,CORE
1901EE19,5,5,CS384,,3/24/2021 17:58:18,,3/24/2021 17:58:18,Open Elective
1801EE02,7,7,EE493,,7/23/2021 01:33:30,,7/23/2021 01:33:30,CORE
1901EE19,5,5,EE330,,3/24/2021 17:58:18,,3/24/2021 17:58:18,CORE
1801ME62,7,7,ME512,,7/23/2021 11:29:18,,7/23/2021 11:29:18,Department Elective - II
2011CE01,3,3,CE605,,3/22/2021 15:41:52,,3/22/2021 15:41:52,CORE
2011CE02,3,3,CE605,,3/22/2021 11:11:03,,3/22/2021 11:11:03,CORE
2011CE03,3,3,CE605,,3/24/2021 23:33:17,,3/24/2021 23:33:17,CORE
2011CE04,3,3,CE605,,3/25/2021 13:27:52,,3/25/2021 13:27:52,CORE
2011CE05,3,3,CE605,,3/24/2021 18:16:59,,3/24/2021 18:16:59,CORE
2011CE08,3,3,CE605,,3/22/2021 14:18:44,,3/22/2021 14:18:44,CORE
2011CE09,3,3,CE605,,3/22/2021 10:06:26,,3/22/2021 10:06:26,CORE
2011CE10,3,3,CE605,,3/22/2021 16:49:59,,3/22/2021 16:49:59,CORE
2011CE11,3,3,CE605,,3/22/2021 16:52:39,,3/22/2021 16:52:39,CORE
2011CE12,3,3,CE605,,3/23/2021 17:30:39,,3/23/2021 17:30:39,CORE
2011CE13,3,3,CE605,,3/22/2021 12:23:29,,3/22/2021 12:23:29,CORE
2011CE14,3,3,CE605,,04-10-2021 10:51,,04-10-2021 10:51,CORE
2011CE15,3,3,CE605,,3/24/2021 10:32:19,,3/24/2021 10:32:19,CORE
2011CE17,3,3,CE605,,3/24/2021 20:56:11,,3/24/2021 20:56:11,CORE
2011CE18,3,3,CE605,,3/22/2021 20:54:45,,3/22/2021 20:54:45,CORE
2011CS02,3,3,CS695,,3/22/2021 16:24:48,,3/22/2021 16:24:48,CORE
2011CS03,3,3,CS695,,3/22/2021 11:35:35,,3/22/2021 11:35:35,CORE
2011CS05,3,3,CS695,,3/23/2021 08:06:37,,3/23/2021 08:06:37,CORE
2011CS06,3,3,CS695,,3/24/2021 11:33:00,,3/24/2021 11:33:00,CORE
2011CS07,3,3,CS695,,3/23/2021 23:24:13,,3/23/2021 23:24:13,CORE
2011CS08,3,3,CS695,,3/25/2021 11:28:19,,3/25/2021 11:28:19,CORE
2011CS09,3,3,CS695,,3/22/2021 12:16:48,,3/22/2021 12:16:48,CORE
2011CS10,3,3,CS695,,3/22/2021 12:04:31,,3/22/2021 12:04:31,CORE
2011CS13,3,3,CS695,,3/25/2021 14:44:04,,3/25/2021 14:44:04,CORE
2011CS16,3,3,CS695,,3/22/2021 11:22:50,,3/22/2021 11:22:50,CORE
2011CS17,3,3,CS695,,3/25/2021 10:25:55,,3/25/2021 10:25:55,CORE
2011CS18,3,3,CS695,,3/24/2021 09:14:37,,3/24/2021 09:14:37,CORE
2011CS21,3,3,CS695,,3/22/2021 17:00:51,,3/22/2021 17:00:51,CORE
2011CS22,3,3,CS695,,3/24/2021 22:06:11,,3/24/2021 22:06:11,CORE
2011CS23,3,3,CS695,,3/23/2021 00:21:17,,3/23/2021 00:21:17,CORE
2011CS25,3,3,CS695,,3/22/2021 20:31:52,,3/22/2021 20:31:52,CORE
2011EE01,3,3,EE595,,3/22/2021 22:43:11,,3/22/2021 22:43:11,CORE
2011EE02,3,3,EE595,,3/24/2021 22:47:21,,3/24/2021 22:47:21,CORE
2011EE03,3,3,EE595,,3/24/2021 14:10:49,,3/24/2021 14:10:49,CORE
2011EE04,3,3,EE595,,3/24/2021 09:40:29,,3/24/2021 09:40:29,CORE
2011EE05,3,3,EE595,,3/22/2021 13:09:36,,3/22/2021 13:09:36,CORE
2011EE06,3,3,EE595,,3/24/2021 20:45:15,,3/24/2021 20:45:15,CORE
2011EE07,3,3,EE595,,3/22/2021 18:35:35,,3/22/2021 18:35:35,CORE
2011EE08,3,3,EE595,,3/25/2021 15:06:31,,3/25/2021 15:06:31,CORE
2001CS79,3,3,CS204,,7/26/2021 08:10:26,,7/26/2021 08:10:26,CORE
2001CS78,3,3,MA201,,7/24/2021 19:51:29,,7/24/2021 19:51:29,CORE
2001CS78,3,3,HS231,,7/24/2021 19:51:29,,7/24/2021 19:51:29,HSS Elective
2001CS78,3,3,CS206,,7/24/2021 19:51:29,,7/24/2021 19:51:29,CORE
2001CS78,3,3,CS205,,7/24/2021 19:51:29,,7/24/2021 19:51:29,CORE
2001CS78,3,3,CS204,,7/24/2021 19:51:29,,7/24/2021 19:51:29,CORE
2001CS69,3,3,MA201,,7/24/2021 13:47:13,,7/24/2021 13:47:13,CORE
2001CS69,3,3,HS231,,7/24/2021 13:47:13,,7/24/2021 13:47:13,HSS Elective
2001CS69,3,3,CS206,,7/24/2021 13:47:13,,7/24/2021 13:47:13,CORE
2001CS69,3,3,CS205,,7/24/2021 13:47:13,,7/24/2021 13:47:13,CORE
2001CS69,3,3,CS204,,7/24/2021 13:47:13,,7/24/2021 13:47:13,CORE
2001CS67,3,3,MA201,,7/26/2021 14:37:56,,7/26/2021 14:37:56,CORE
2001CS67,3,3,HS221,,7/26/2021 14:37:56,,7/26/2021 14:37:56,HSS Elective
2001CS67,3,3,CS206,,7/26/2021 14:37:56,,7/26/2021 14:37:56,CORE
2001CS67,3,3,CS205,,7/26/2021 14:37:56,,7/26/2021 14:37:56,CORE
2001CS67,3,3,CS204,,7/26/2021 14:37:56,,7/26/2021 14:37:56,CORE
2001CS64,3,3,MA201,,7/26/2021 12:38:18,,7/26/2021 12:38:18,CORE
2001CS64,3,3,HS231,,7/26/2021 12:38:18,,7/26/2021 12:38:18,HSS Elective
2001CS64,3,3,CS206,,7/26/2021 12:38:18,,7/26/2021 12:38:18,CORE
2001CS64,3,3,CS205,,7/26/2021 12:38:18,,7/26/2021 12:38:18,CORE
2001CS64,3,3,CS204,,7/26/2021 12:38:18,,7/26/2021 12:38:18,CORE
2001CS52,3,3,MA201,,7/24/2021 10:41:50,,7/24/2021 10:41:50,CORE
2001CS52,3,3,HS201,,7/24/2021 10:41:50,,7/24/2021 10:41:50,HSS Elective
2001CS52,3,3,CS206,,7/24/2021 10:41:50,,7/24/2021 10:41:50,CORE
2001CS52,3,3,CS205,,7/24/2021 10:41:50,,7/24/2021 10:41:50,CORE
2001CS52,3,3,CS204,,7/24/2021 10:41:50,,7/24/2021 10:41:50,CORE
2001CS50,3,3,MA201,,7/26/2021 12:55:09,,7/26/2021 12:55:09,CORE
2001CS50,3,3,HS201,,7/26/2021 12:55:09,,7/26/2021 12:55:09,HSS Elective
2001CS50,3,3,CS206,,7/26/2021 12:55:09,,7/26/2021 12:55:09,CORE
2001CS50,3,3,CS205,,7/26/2021 12:55:09,,7/26/2021 12:55:09,CORE
2001CS50,3,3,CS204,,7/26/2021 12:55:09,,7/26/2021 12:55:09,CORE
2001CS49,3,3,MA201,,7/26/2021 15:21:02,,7/26/2021 15:21:02,CORE
2001CS49,3,3,HS231,,7/26/2021 15:21:02,,7/26/2021 15:21:02,HSS Elective
2001CS49,3,3,CS206,,7/26/2021 15:21:02,,7/26/2021 15:21:02,CORE
2001CS49,3,3,CS205,,7/26/2021 15:21:02,,7/26/2021 15:21:02,CORE
2001CS49,3,3,CS204,,7/26/2021 15:21:02,,7/26/2021 15:21:02,CORE
2001CS42,3,3,MA201,,7/24/2021 08:52:14,,7/24/2021 08:52:14,CORE
2001CS42,3,3,HS231,,7/24/2021 08:52:14,,7/24/2021 08:52:14,HSS Elective
2001CS42,3,3,CS206,,7/24/2021 08:52:14,,7/24/2021 08:52:14,CORE
2001CS42,3,3,CS205,,7/24/2021 08:52:14,,7/24/2021 08:52:14,CORE
2001CS42,3,3,CS204,,7/24/2021 08:52:14,,7/24/2021 08:52:14,CORE
2001CS41,3,3,MA201,,7/26/2021 14:18:24,,7/26/2021 14:18:24,CORE
2001CS41,3,3,HS201,,7/26/2021 14:18:24,,7/26/2021 14:18:24,HSS Elective
2001CS41,3,3,CS206,,7/26/2021 14:18:24,,7/26/2021 14:18:24,CORE
2001CS41,3,3,CS205,,7/26/2021 14:18:24,,7/26/2021 14:18:24,CORE
2001CS41,3,3,CS204,,7/26/2021 14:18:24,,7/26/2021 14:18:24,CORE
2001CS39,3,3,MA201,,7/24/2021 13:30:34,,7/24/2021 13:30:34,CORE
2001CS39,3,3,HS231,,7/24/2021 13:30:34,,7/24/2021 13:30:34,HSS Elective
2001CS39,3,3,CS206,,7/24/2021 13:30:34,,7/24/2021 13:30:34,CORE
2001CS39,3,3,CS205,,7/24/2021 13:30:34,,7/24/2021 13:30:34,CORE
2001CS39,3,3,CS204,,7/24/2021 13:30:34,,7/24/2021 13:30:34,CORE
2001CS38,3,3,MA201,,7/24/2021 13:29:37,,7/24/2021 13:29:37,CORE
2001CS38,3,3,HS231,,7/24/2021 13:29:37,,7/24/2021 13:29:37,HSS Elective
2001CS38,3,3,CS206,,7/24/2021 13:29:37,,7/24/2021 13:29:37,CORE
2001CS38,3,3,CS205,,7/24/2021 13:29:37,,7/24/2021 13:29:37,CORE
2001CS38,3,3,CS204,,7/24/2021 13:29:37,,7/24/2021 13:29:37,CORE
2001CS37,3,3,MA201,,7/26/2021 12:19:04,,7/26/2021 12:19:04,CORE
2001CS37,3,3,HS231,,7/26/2021 12:19:04,,7/26/2021 12:19:04,HSS Elective
2001CS37,3,3,CS206,,7/26/2021 12:19:04,,7/26/2021 12:19:04,CORE
2001CS37,3,3,CS205,,7/26/2021 12:19:04,,7/26/2021 12:19:04,CORE
2001CS37,3,3,CS204,,7/26/2021 12:19:04,,7/26/2021 12:19:04,CORE
1801ME14,7,7,ME537,,7/24/2021 13:34:28,,7/24/2021 13:34:28,Department Elective - I
1801CE29,7,7,HS531,,7/26/2021 13:56:42,,7/26/2021 13:56:42,Open Elective - III
1801ME14,7,7,ME533,,7/24/2021 13:34:28,,7/24/2021 13:34:28,Department Elective - II
1801ME14,7,7,ME495,,7/24/2021 13:34:28,,7/24/2021 13:34:28,CORE
1801CS50,7,7,HS531,,7/26/2021 15:55:36,,7/26/2021 15:55:36,Open Elective
1801ME14,7,7,ME431,,7/24/2021 13:34:28,,7/24/2021 13:34:28,CORE
1801ME14,7,7,HS531,,7/24/2021 13:34:28,,7/24/2021 13:34:28,Open Elective - III
1801CS50,7,7,CS577,,7/26/2021 15:55:36,,7/26/2021 15:55:36,Department Elective - IV
1801CE29,7,7,CE571,,7/26/2021 13:56:42,,7/26/2021 13:56:42,Department Elective - III
1801CS50,7,7,CS571,,7/26/2021 15:55:36,,7/26/2021 15:55:36,Department Elective - II
2001CS28,3,3,MA201,,7/26/2021 12:10:51,,7/26/2021 12:10:51,CORE
2001CS28,3,3,HS201,,7/26/2021 12:10:51,,7/26/2021 12:10:51,HSS Elective
2001CS28,3,3,CS206,,7/26/2021 12:10:51,,7/26/2021 12:10:51,CORE
2001CS28,3,3,CS205,,7/26/2021 12:10:51,,7/26/2021 12:10:51,CORE
2001CS28,3,3,CS204,,7/26/2021 12:10:51,,7/26/2021 12:10:51,CORE
1801CS50,7,7,CS555,,7/26/2021 15:55:36,,7/26/2021 15:55:36,Department Elective - III
1801CE29,7,7,CE549,,7/26/2021 13:56:42,,7/26/2021 13:56:42,Department Elective - I
2001CS24,3,3,MA201,,7/26/2021 12:05:36,,7/26/2021 12:05:36,CORE
2001CS24,3,3,HS231,,7/26/2021 12:05:36,,7/26/2021 12:05:36,HSS Elective
2001CS24,3,3,CS206,,7/26/2021 12:05:36,,7/26/2021 12:05:36,CORE
2001CS24,3,3,CS205,,7/26/2021 12:05:36,,7/26/2021 12:05:36,CORE
2001CS24,3,3,CS204,,7/26/2021 12:05:36,,7/26/2021 12:05:36,CORE
2001CS20,3,3,MA201,,7/26/2021 12:02:16,,7/26/2021 12:02:16,CORE
1801CS50,7,7,CS491,,7/26/2021 15:55:36,,7/26/2021 15:55:36,CORE
2001CS20,3,3,HS231,,7/26/2021 12:02:16,,7/26/2021 12:02:16,HSS Elective
2001CS20,3,3,CS206,,7/26/2021 12:02:16,,7/26/2021 12:02:16,CORE
2001CS20,3,3,CS205,,7/26/2021 12:02:16,,7/26/2021 12:02:16,CORE
2001CS20,3,3,CS204,,7/26/2021 12:02:16,,7/26/2021 12:02:16,CORE
1801CE29,7,7,CE543,,7/26/2021 13:56:42,,7/26/2021 13:56:42,Department Elective - II
2001CS14,3,3,MA201,,7/23/2021 21:46:40,,7/23/2021 21:46:40,CORE
2001CS14,3,3,HS201,,7/23/2021 21:46:40,,7/23/2021 21:46:40,HSS Elective
2001CS14,3,3,CS206,,7/23/2021 21:46:40,,7/23/2021 21:46:40,CORE
2001CS14,3,3,CS205,,7/23/2021 21:46:40,,7/23/2021 21:46:40,CORE
2001CS14,3,3,CS204,,7/23/2021 21:46:40,,7/23/2021 21:46:40,CORE
2001CS11,3,3,MA201,,7/26/2021 12:41:40,,7/26/2021 12:41:40,CORE
2001CS11,3,3,HS231,,7/26/2021 12:41:40,,7/26/2021 12:41:40,HSS Elective
2001CS11,3,3,CS206,,7/26/2021 12:41:40,,7/26/2021 12:41:40,CORE
2001CS11,3,3,CS205,,7/26/2021 12:41:40,,7/26/2021 12:41:40,CORE
2001CS11,3,3,CS204,,7/26/2021 12:41:40,,7/26/2021 12:41:40,CORE
1801CE29,7,7,CE495,,7/26/2021 13:56:42,,7/26/2021 13:56:42,CORE
2001CS09,3,3,MA201,,7/25/2021 17:59:24,,7/25/2021 17:59:24,CORE
2001CS09,3,3,HS201,,7/25/2021 17:59:24,,7/25/2021 17:59:24,HSS Elective
2001CS09,3,3,CS206,,7/25/2021 17:59:24,,7/25/2021 17:59:24,CORE
2001CS09,3,3,CS205,,7/25/2021 17:59:24,,7/25/2021 17:59:24,CORE
2001CS09,3,3,CS204,,7/25/2021 17:59:24,,7/25/2021 17:59:24,CORE
2001CS07,3,3,MA201,,7/24/2021 16:15:11,,7/24/2021 16:15:11,CORE
2001CS07,3,3,HS231,,7/24/2021 16:15:11,,7/24/2021 16:15:11,HSS Elective
2001CS07,3,3,CS206,,7/24/2021 16:15:11,,7/24/2021 16:15:11,CORE
2001CS07,3,3,CS205,,7/24/2021 16:15:11,,7/24/2021 16:15:11,CORE
2001CS07,3,3,CS204,,7/24/2021 16:15:11,,7/24/2021 16:15:11,CORE
1801CE29,7,7,CE491,,7/26/2021 13:56:42,,7/26/2021 13:56:42,CORE
2001CS04,3,3,MA201,,7/26/2021 12:09:35,,7/26/2021 12:09:35,CORE
2001CS04,3,3,HS231,,7/26/2021 12:09:35,,7/26/2021 12:09:35,HSS Elective
2001CS04,3,3,CS206,,7/26/2021 12:09:35,,7/26/2021 12:09:35,CORE
2001CS04,3,3,CS205,,7/26/2021 12:09:35,,7/26/2021 12:09:35,CORE
2001CS04,3,3,CS204,,7/26/2021 12:09:35,,7/26/2021 12:09:35,CORE
1801CE28,7,7,PH401,,7/23/2021 19:42:41,,7/23/2021 19:42:41,Open Elective - III
1901CS27,5,5,PH301,,7/26/2021 14:59:36,,7/26/2021 14:59:36,Open Elective
2001CE64,3,3,MA201,,7/25/2021 20:09:19,,7/25/2021 20:09:19,CORE
2001CE64,3,3,HS231,,7/25/2021 20:09:19,,7/25/2021 20:09:19,HSS Elective - I
2001CE64,3,3,CE293,,7/25/2021 20:09:19,,7/25/2021 20:09:19,CORE
2001CE64,3,3,CE291,,7/25/2021 20:09:19,,7/25/2021 20:09:19,CORE
2001CE64,3,3,CE213,,7/25/2021 20:09:19,,7/25/2021 20:09:19,CORE
2001CE64,3,3,CE211,,7/25/2021 20:09:19,,7/25/2021 20:09:19,CORE
2001CE64,3,3,CE203,,7/25/2021 20:09:19,,7/25/2021 20:09:19,CORE
1801CE28,7,7,CE571,,7/23/2021 19:42:41,,7/23/2021 19:42:41,Department Elective - III
1801CE28,7,7,CE549,,7/23/2021 19:42:41,,7/23/2021 19:42:41,Department Elective - I
1801CE28,7,7,CE543,,7/23/2021 19:42:41,,7/23/2021 19:42:41,Department Elective - II
2001CE51,3,3,MA201,,7/26/2021 11:04:47,,7/26/2021 11:04:47,CORE
2001CE51,3,3,HS231,,7/26/2021 11:04:47,,7/26/2021 11:04:47,HSS Elective - I
2001CE51,3,3,CE293,,7/26/2021 11:04:47,,7/26/2021 11:04:47,CORE
2001CE51,3,3,CE291,,7/26/2021 11:04:47,,7/26/2021 11:04:47,CORE
2001CE51,3,3,CE213,,7/26/2021 11:04:47,,7/26/2021 11:04:47,CORE
2001CE51,3,3,CE211,,7/26/2021 11:04:47,,7/26/2021 11:04:47,CORE
2001CE51,3,3,CE203,,7/26/2021 11:04:47,,7/26/2021 11:04:47,CORE
1801CE28,7,7,CE495,,7/23/2021 19:42:41,,7/23/2021 19:42:41,CORE
1801CE28,7,7,CE491,,7/23/2021 19:42:41,,7/23/2021 19:42:41,CORE
2001CE45,3,3,MA201,,7/26/2021 15:05:01,,7/26/2021 15:05:01,CORE
2001CE45,3,3,HS201,,7/26/2021 15:05:01,,7/26/2021 15:05:01,HSS Elective - I
2001CE45,3,3,CE293,,7/26/2021 15:05:01,,7/26/2021 15:05:01,CORE
2001CE45,3,3,CE291,,7/26/2021 15:05:01,,7/26/2021 15:05:01,CORE
2001CE45,3,3,CE213,,7/26/2021 15:05:01,,7/26/2021 15:05:01,CORE
2001CE45,3,3,CE211,,7/26/2021 15:05:01,,7/26/2021 15:05:01,CORE
2001CE45,3,3,CE203,,7/26/2021 15:05:01,,7/26/2021 15:05:01,CORE
2001CE38,3,3,MA201,,7/26/2021 14:03:25,,7/26/2021 14:03:25,CORE
2001CE38,3,3,HS201,,7/26/2021 14:03:25,,7/26/2021 14:03:25,HSS Elective - I
2001CE38,3,3,CE293,,7/26/2021 14:03:25,,7/26/2021 14:03:25,CORE
2001CE38,3,3,CE291,,7/26/2021 14:03:25,,7/26/2021 14:03:25,CORE
2001CE38,3,3,CE213,,7/26/2021 14:03:25,,7/26/2021 14:03:25,CORE
2001CE38,3,3,CE211,,7/26/2021 14:03:25,,7/26/2021 14:03:25,CORE
2001CE38,3,3,CE203,,7/26/2021 14:03:25,,7/26/2021 14:03:25,CORE
2001CE30,3,3,MA201,,7/25/2021 17:09:58,,7/25/2021 17:09:58,CORE
2001CE30,3,3,HS231,,7/25/2021 17:09:58,,7/25/2021 17:09:58,HSS Elective - I
2001CE30,3,3,CE293,,7/25/2021 17:09:58,,7/25/2021 17:09:58,CORE
2001CE30,3,3,CE291,,7/25/2021 17:09:58,,7/25/2021 17:09:58,CORE
2001CE30,3,3,CE213,,7/25/2021 17:09:58,,7/25/2021 17:09:58,CORE
2001CE30,3,3,CE211,,7/25/2021 17:09:58,,7/25/2021 17:09:58,CORE
2001CE30,3,3,CE203,,7/25/2021 17:09:58,,7/25/2021 17:09:58,CORE
1901CS10,5,5,HS301,,7/26/2021 13:04:12,,7/26/2021 13:04:12,Open Elective
2001CE18,3,3,MA201,,7/26/2021 13:41:20,,7/26/2021 13:41:20,CORE
2001CE18,3,3,HS201,,7/26/2021 13:41:20,,7/26/2021 13:41:20,HSS Elective - I
2001CE18,3,3,CE293,,7/26/2021 13:41:20,,7/26/2021 13:41:20,CORE
2001CE18,3,3,CE291,,7/26/2021 13:41:20,,7/26/2021 13:41:20,CORE
2001CE18,3,3,CE213,,7/26/2021 13:41:20,,7/26/2021 13:41:20,CORE
2001CE18,3,3,CE211,,7/26/2021 13:41:20,,7/26/2021 13:41:20,CORE
2001CE18,3,3,CE203,,7/26/2021 13:41:20,,7/26/2021 13:41:20,CORE
2001CE16,3,3,MA201,,7/23/2021 21:56:07,,7/23/2021 21:56:07,CORE
2001CE16,3,3,HS231,,7/23/2021 21:56:07,,7/23/2021 21:56:07,HSS Elective - I
2001CE16,3,3,CE293,,7/23/2021 21:56:07,,7/23/2021 21:56:07,CORE
2001CE16,3,3,CE291,,7/23/2021 21:56:07,,7/23/2021 21:56:07,CORE
2001CE16,3,3,CE213,,7/23/2021 21:56:07,,7/23/2021 21:56:07,CORE
2001CE16,3,3,CE211,,7/23/2021 21:56:07,,7/23/2021 21:56:07,CORE
2001CE16,3,3,CE203,,7/23/2021 21:56:07,,7/23/2021 21:56:07,CORE
2001CE11,3,3,MA201,,7/23/2021 18:28:22,,7/23/2021 18:28:22,CORE
2001CE11,3,3,HS201,,7/23/2021 18:28:22,,7/23/2021 18:28:22,HSS Elective - I
2001CE11,3,3,CE293,,7/23/2021 18:28:22,,7/23/2021 18:28:22,CORE
2001CE11,3,3,CE291,,7/23/2021 18:28:22,,7/23/2021 18:28:22,CORE
2001CE11,3,3,CE213,,7/23/2021 18:28:22,,7/23/2021 18:28:22,CORE
2001CE11,3,3,CE211,,7/23/2021 18:28:22,,7/23/2021 18:28:22,CORE
2001CE11,3,3,CE203,,7/23/2021 18:28:22,,7/23/2021 18:28:22,CORE
2001CE10,3,3,MA201,,7/25/2021 11:19:46,,7/25/2021 11:19:46,CORE
2001CE10,3,3,HS201,,7/25/2021 11:19:46,,7/25/2021 11:19:46,HSS Elective - I
2001CE10,3,3,CE293,,7/25/2021 11:19:46,,7/25/2021 11:19:46,CORE
2001CE10,3,3,CE291,,7/25/2021 11:19:46,,7/25/2021 11:19:46,CORE
2001CE10,3,3,CE213,,7/25/2021 11:19:46,,7/25/2021 11:19:46,CORE
2001CE10,3,3,CE211,,7/25/2021 11:19:46,,7/25/2021 11:19:46,CORE
2001CE10,3,3,CE203,,7/25/2021 11:19:46,,7/25/2021 11:19:46,CORE
2001CE01,3,3,MA201,,7/25/2021 10:23:19,,7/25/2021 10:23:19,CORE
2001CE01,3,3,HS231,,7/25/2021 10:23:19,,7/25/2021 10:23:19,HSS Elective - I
2001CE01,3,3,CE293,,7/25/2021 10:23:19,,7/25/2021 10:23:19,CORE
2001CE01,3,3,CE291,,7/25/2021 10:23:19,,7/25/2021 10:23:19,CORE
2001CE01,3,3,CE213,,7/25/2021 10:23:19,,7/25/2021 10:23:19,CORE
2001CE01,3,3,CE211,,7/25/2021 10:23:19,,7/25/2021 10:23:19,CORE
2001CE01,3,3,CE203,,7/25/2021 10:23:19,,7/25/2021 10:23:19,CORE
2001CB59,3,3,MA201,,7/23/2021 18:01:47,,7/23/2021 18:01:47,CORE
2001CB59,3,3,HS201,,7/23/2021 18:01:47,,7/23/2021 18:01:47,HSS Elective - I
2001CB59,3,3,CB211,,7/23/2021 18:01:47,,7/23/2021 18:01:47,CORE
2001CB59,3,3,CB205,,7/23/2021 18:01:47,,7/23/2021 18:01:47,CORE
2001CB59,3,3,CB203,,7/23/2021 18:01:47,,7/23/2021 18:01:47,CORE
2001CB54,3,3,MA201,,7/24/2021 11:42:07,,7/24/2021 11:42:07,CORE
2001CB54,3,3,HS201,,7/24/2021 11:42:07,,7/24/2021 11:42:07,HSS Elective - I
2001CB54,3,3,CB211,,7/24/2021 11:42:07,,7/24/2021 11:42:07,CORE
2001CB54,3,3,CB205,,7/24/2021 11:42:07,,7/24/2021 11:42:07,CORE
2001CB54,3,3,CB203,,7/24/2021 11:42:07,,7/24/2021 11:42:07,CORE
2001CB52,3,3,MA201,,7/24/2021 13:05:58,,7/24/2021 13:05:58,CORE
2001CB52,3,3,HS231,,7/24/2021 13:05:58,,7/24/2021 13:05:58,HSS Elective - I
2001CB52,3,3,CB211,,7/24/2021 13:05:58,,7/24/2021 13:05:58,CORE
1801CB03,7,7,CB409,,7/24/2021 11:13:39,,7/24/2021 11:13:39,CORE
2001CB52,3,3,CB205,,7/24/2021 13:05:58,,7/24/2021 13:05:58,CORE
2001CB52,3,3,CB203,,7/24/2021 13:05:58,,7/24/2021 13:05:58,CORE
2001CB50,3,3,MA201,,7/26/2021 15:45:20,,7/26/2021 15:45:20,CORE
1801EE62,7,7,PH401,,7/23/2021 12:50:03,,7/23/2021 12:50:03,Open Elective
2001CB50,3,3,HS231,,7/26/2021 15:45:20,,7/26/2021 15:45:20,HSS Elective - I
2001CB50,3,3,CB211,,7/26/2021 15:45:20,,7/26/2021 15:45:20,CORE
2001CB50,3,3,CB205,,7/26/2021 15:45:20,,7/26/2021 15:45:20,CORE
2001CB50,3,3,CB203,,7/26/2021 15:45:20,,7/26/2021 15:45:20,CORE
1801EE62,7,7,EE525,,7/23/2021 12:50:03,,7/23/2021 12:50:03,Department Elective - I
1801EE62,7,7,EE493,,7/23/2021 12:50:03,,7/23/2021 12:50:03,CORE
1801EE62,7,7,EE486,,7/23/2021 12:50:03,,7/23/2021 12:50:03,CORE
1801EE62,7,7,EE485,,7/23/2021 12:50:03,,7/23/2021 12:50:03,CORE
1801EE62,7,7,EE484,,7/23/2021 12:50:03,,7/23/2021 12:50:03,CORE
1801CS39,7,7,PH401,,7/26/2021 14:53:16,,7/26/2021 14:53:16,Open Elective
1801CS39,7,7,CS571,,7/26/2021 14:53:16,,7/26/2021 14:53:16,Department Elective - II
2001CB27,3,3,MA201,,7/24/2021 13:28:16,,7/24/2021 13:28:16,CORE
2001CB27,3,3,HS231,,7/24/2021 13:28:16,,7/24/2021 13:28:16,HSS Elective - I
1801CS39,7,7,CS555,,7/26/2021 14:53:16,,7/26/2021 14:53:16,Department Elective - III
2001CB27,3,3,CB211,,7/24/2021 13:28:16,,7/24/2021 13:28:16,CORE
2001CB27,3,3,CB205,,7/24/2021 13:28:16,,7/24/2021 13:28:16,CORE
2001CB27,3,3,CB203,,7/24/2021 13:28:16,,7/24/2021 13:28:16,CORE
2001CB26,3,3,MA201,,7/26/2021 09:05:58,,7/26/2021 09:05:58,CORE
2001CB26,3,3,HS231,,7/26/2021 09:05:58,,7/26/2021 09:05:58,HSS Elective - I
2001CB26,3,3,CB211,,7/26/2021 09:05:58,,7/26/2021 09:05:58,CORE
2001CB26,3,3,CB205,,7/26/2021 09:05:58,,7/26/2021 09:05:58,CORE
2001CB26,3,3,CB203,,7/26/2021 09:05:58,,7/26/2021 09:05:58,CORE
1901CE49,5,5,PH301,,7/26/2021 14:57:17,,7/26/2021 14:57:17,Open Elective - II
1801CS39,7,7,CS544,,7/26/2021 14:53:16,,7/26/2021 14:53:16,Department Elective - IV
2001CB23,3,3,MA201,,7/24/2021 13:52:54,,7/24/2021 13:52:54,CORE
