rollno,register_sem,schedule_sem,subno,grade1,date_of_entry1,grade2,date_of_entry2,sub_type,slot
2001MM15,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE70,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE05,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME14,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME32,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE57,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE45,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE91,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS67,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME02,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME66,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CB45,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE26,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE15,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001MM18,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE17,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE55,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME86,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME12,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CE46,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001MM10,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB28,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE35,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE74,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS02,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME63,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME35,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME03,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME18,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME20,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001EE63,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB52,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME10,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001ME65,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CB42,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CB18,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME72,3,3,NSO,NULL,NULL,NULL,NULL,CORE,NULL
2001CB24,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB41,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE56,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME81,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE19,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME06,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB13,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE24,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE04,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME45,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB30,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME78,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS57,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001MM20,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB34,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE24,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB03,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001MM24,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE42,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE62,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB01,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE16,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS26,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS19,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS15,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001MM11,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS62,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME55,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB20,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME54,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB26,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE36,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS68,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001MM34,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME83,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB15,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME50,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB07,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE86,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB23,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB35,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE48,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB53,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME42,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS81,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS73,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB08,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB50,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001MM04,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME52,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB39,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE42,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE78,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE06,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001MM30,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE19,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME38,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE25,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001MM07,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS08,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME44,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS88,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME07,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB04,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE20,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME24,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE20,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE01,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME11,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS25,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE31,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE50,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE18,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001MM39,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB17,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS35,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE18,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB02,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE49,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS61,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS49,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001MM03,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
1901CE38,5,5,PH301,NULL,NULL,NULL,NULL,Open Elective - II,NULL
2001EE18,3,3,EE200,NULL,NULL,NULL,NULL,CORE,NULL
2001EE18,3,3,EE201,NULL,NULL,NULL,NULL,CORE,NULL
2001EE18,3,3,EE202,NULL,NULL,NULL,NULL,CORE,NULL
2001EE18,3,3,EE221,NULL,NULL,NULL,NULL,CORE,NULL
2001EE18,3,3,HS231,NULL,NULL,NULL,NULL,HSS Elective,NULL
2001EE18,3,3,MA201,NULL,NULL,NULL,NULL,CORE,NULL
2001CS20,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE64,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
1801CB09,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801ME24,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
1801CE13,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
2001ME13,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE02,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
1801ME55,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
2001ME79,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME74,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB11,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE31,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE36,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME09,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CB37,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME46,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS01,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001EE50,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2121PH25,1,1,PH702,NULL,NULL,NULL,NULL,CREDIT,NULL
1801ME54,7,7,PH403,NULL,NULL,NULL,NULL,Open Elective - III,NULL
2001CS60,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CS65,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001CE17,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
2001ME29,3,3,NSS,NULL,NULL,NULL,NULL,CORE,NULL
1801CB01,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB03,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB04,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB05,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB07,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB09,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB10,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB11,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB12,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB14,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB15,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB16,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB17,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB18,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB19,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB20,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB21,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB22,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB23,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB24,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB25,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB27,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB28,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB30,7,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB02,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB03,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB04,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB06,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB07,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB08,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB09,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB10,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB11,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB13,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB14,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB16,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB17,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB18,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB19,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB20,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB22,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB23,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB25,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB28,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB31,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB32,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB33,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB34,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB35,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB36,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB37,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB39,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB40,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB41,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB42,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB43,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB45,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB46,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB47,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB48,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB49,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB50,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB51,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB52,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB53,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB54,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB55,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB56,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1901CB57,5,4,CB210,NULL,NULL,NULL,NULL,CORE,NULL
1801CB01,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB03,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB04,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB05,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB07,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB09,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB10,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB11,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB12,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB14,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB15,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB16,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB17,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB18,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB19,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB20,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB21,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB22,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB23,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB24,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB25,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB27,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB28,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB30,7,6,CB306,NULL,NULL,NULL,NULL,CORE,NULL
1801CB01,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB03,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB04,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB05,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB07,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB09,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB10,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB11,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB12,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB14,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB15,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB16,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB17,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB18,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB19,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB20,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB21,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB22,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB23,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB24,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB25,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB27,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB28,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB30,7,5,CB309,NULL,NULL,NULL,NULL,CORE,NULL
1801CB01,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB03,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB04,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB05,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB07,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB09,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB10,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB11,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB12,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB14,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB15,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB16,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB17,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB18,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB19,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB20,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB21,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB22,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB23,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB24,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB25,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB27,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB28,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB30,7,6,CB310,NULL,NULL,NULL,NULL,CORE,NULL
1801CB01,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB03,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB04,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB05,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB07,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB09,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB10,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB11,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB12,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB14,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB15,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB16,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB17,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB18,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB19,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB20,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB21,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB22,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB23,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB24,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB25,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB27,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB28,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1801CB30,7,5,CB317,NULL,NULL,NULL,NULL,CORE,NULL
1901CE01,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE03,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE04,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE05,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE06,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE07,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE08,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE09,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE10,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE13,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE14,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE15,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE16,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE17,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE18,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE19,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE20,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE21,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE22,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE24,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE25,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE26,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE27,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE28,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE29,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE30,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE31,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE32,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE34,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE35,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE36,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE37,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE38,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE39,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE40,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE41,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE42,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE43,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE44,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE45,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE48,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE49,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE50,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE51,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE52,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE53,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE54,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE56,5,3,CE291,NULL,NULL,NULL,NULL,CORE,NULL
1901CE01,5,3,CE293,NULL,NULL,NULL,NULL,CORE,NULL
1901CE03,5,3,CE293,NULL,NULL,NULL,NULL,CORE,NULL
1901CE04,5,3,CE293,NULL,NULL,NULL,NULL,CORE,NULL
